formula,target
Cu6As4S9,0.35580000000000034
LaAlH6,2.4765
Sr3(InP2)2,0.5902000000000003
Ba3InRu2O9,0.008000000000000007
Ta27S50,0.009400000000000295
LiGaGeO4,2.7169
Bi2WO8,0.22949999999999984
Mg3Si4(NiO7)2,0.8382999999999998
KTaS5,1.5866000000000002
Bi2Se2S,1.1937000000000002
Mg2Be3Tl2F12,5.6689000000000025
Na3Li3In2F12,5.2896
Nd2Nb2S7O30,0.14089999999999994
LiCeF5,2.2880000000000003
TlP2H5O8,5.105600000000001
LiMn5O10,0.5369999999999999
LiMnH6O7,2.1661
YPS,0.3398999999999992
MoS6N,0.01560000000000006
KHSeO3,4.2347
P2H16N4O7,4.7257
ReSb(OF4)2,3.7699
Pr2TeO2,1.6555999999999995
Mg30TiNbO32,0.2586999999999993
Ti5ZnBi2(Pb2O9)2,1.9482
Sm2EuBeO5,0.5827
Nd3GaNiS7,0.3324999999999996
Rb7SmFe6(P4O17)2,2.1900000000000004
Th(InBr3)2,2.7543
K3As,0.1135
Zn3(AsO4)2,2.1388000000000003
Na3VSiBO7,1.5682000000000005
CuSb2BrO3,0.7827999999999999
CsSm2Ti2NbO10,1.4433999999999996
CsK2AsCl6,3.3968
KLaO2,3.8678
LuCrB4,0.21480000000000032
Nb2Co(P2O7)3,1.443
Al2Sb5(Se2Br3)3,1.8019
UAg2(SeO4)2,1.5089
DySbPt,0.4923000000000002
InAg3(PO4)2,1.2178
BaLaCuS3,1.1070000000000002
Sm4MnS7,0.8966999999999996
NbClF8,3.263
RbDyO2,3.6027000000000005
Ba3AlP3,0.6848000000000001
Li9Mn3P8O29,1.4499000000000002
Y13Ho3O24,4.0041
NaV2(PO4)3,1.3079
CaVBiO6,0.5953999999999999
Cs4P2Se9,1.5047
Mg30FeNiO32,3.2173
LaAuO3,1.7977
K2Te(MoO5)3,1.9098
Rb2H2C2O5,3.4117
ErAg(PSe3)2,1.7583000000000002
Rb2NaFeF6,4.0722000000000005
Li4Ti3V3(SbO8)2,1.0980000000000003
Li4CrCo3O8,0.3300000000000001
Mn4Si3AsHO13,2.2148000000000003
Pr3CuGeSe7,1.2047
Ni3(PO4)2,3.3565
Hg2Te4Kr3(O2F13)2,2.3682
CsTlCl3,1.0667
Mg2SiS4,2.967
Sr2YAlSn2O7,1.1121
Na2Fe(SO5)2,0.4412
NiAsS,0.03979999999999961
PdSO4,1.0661
K4Ti3Co(PO4)6,1.4505000000000003
In2(TeO3)3,3.0171
Na2AgSbCl6,1.5314
Na3TaS4,2.6447000000000003
Sr3LaTa2(FeO6)2,0.9471999999999996
Ca2ZnSn,0.02429999999999932
Tl2SiSe3,1.6797
Li3VFe(P2O7)2,1.9046000000000003
Li7V3P8O29,0.9086999999999998
MnTe2O5,2.0429000000000004
Ba4Ti13O30,2.5853
LiSi6BiO14,3.9631
AsRhSe,1.1029
KHCS2N,2.6167
KSiO3,0.2088
NaLiHo2F8,7.3269
K2MoCl5O,2.7579
La2B4O9,4.4918999999999984
Ti2Mn(PO4)3,0.15549999999999994
AgSbTe6S16(OF5)6,0.8025
SmIO9,0.3053
CeTh2O6,1.8351
LiAlSi,0.11209999999999988
FeTe3S3Cl3(OF2)9,3.0258000000000003
DyBC,0.1804000000000001
K15Re7N19,0.0184000000000002
FeSeO3F,2.3634
TmSbMo2O9,3.2271
La2Mg(NiH4)2,0.8984000000000005
Cs2Se5,1.0176999999999998
KBi(WO4)2,2.7093000000000003
TlV(CrS2)4,0.11269999999999936
Rb4Ge9(H3N)5,1.9827
InCu(PSe3)2,0.3111000000000001
TaBO4,3.4514
Al2NiCl8,1.1343
ZnCuAs2O7,0.10970000000000013
K2LiMoI6,0.9740000000000002
Sm(AlCl4)2,0.14829999999999988
K3Nb7O19,2.1043000000000003
Li4V5(Fe2O9)2,1.3771
Na2SrVP2O9,2.5426
Rb2TlSbBr6,1.1629
TlBi3F10,4.4435
CsNd(PO3)4,5.594399999999999
KLiSO4,5.3245
Ho4MnS7,0.5663
YAsS,0.15700000000000006
Na2SrLiVP2O9,1.7614999999999998
La2Ga4O9,2.698
Gd2MnS4,0.8617999999999997
Na(SeO3)2,0.1802999999999999
K2Mo2P2O11,1.9215
Y4Se3N2,1.4004000000000003
Na2ZrSi4O11,4.5766
Cd3TeO6,0.4990000000000001
Li3V4P2O8F9,1.9562
Ba4Tb(RuO4)3,0.04059999999999997
Mg2BiPO6,3.623
LiTi3Nb(PO4)6,2.5173
CsK2IrF6,1.9187
Mo6N2Cl14O,0.8814
CaC2S2(OF)6,5.9997
Fe6O5F7,1.3376
Na2SiBSbO7,2.1623
K2CuMoI6,0.06190000000000007
Mg2NiSbO6,0.2073999999999998
KNaICl,4.0086
HoPH5CO7,3.7117
ZnAg2P2O7,2.1142
C12SF10,3.152
K2MnSO4F3,1.5128
Na2Bi4O7,2.5380000000000003
P2S5,2.5540000000000003
B4PbO7,4.208499999999999
CsCa2Nb3O10,2.274
Ta4Se8SI8,1.0652
CeCu(WO4)2,0.05869999999999996
Ca4CoSi8(NiO8)3,3.0791
Ba7SiB3NO13,0.1816
RbH2(IO3)3,3.2463
Ba3TiO5,2.8109
CdPSe3,1.2072
Dy2Hf2(MoO4)7,3.1912000000000003
RbCr3O8,1.8319
BaNd2(MoO4)4,3.4405
Li4V3Cr3(SnO8)2,1.017
LiInGeO4,2.2778
GePdS3,1.3072
K3LiMn4(MoO4)6,2.7483
Na3Mg2(WO4)3,1.9751
Sr2CaI6,3.9626
Te2AsS4N4(ClF2)3,0.7736999999999999
Ba2ZnFe2CuF14,0.7766
HfBr4,4.2902000000000005
Ba4Cu2IBrO4,2.2319
LiCo(SO4)2,0.6606000000000001
CsSn2Cl5,3.0631
MgP2H10(NO4)2,4.6476
CsI4,1.7836
YbP5,0.3479000000000001
NaMoC2NO9,0.05199999999999999
CaHoCr2O6,0.6022000000000003
H14C5SN3ClO2,2.8692
Be8P8H34N8O33,3.3677
DyAgSe2,1.3001
BaSrV4(CuO4)4,0.24929999999999986
Ca3MoN3,0.0567000000000002
LiV3O5F3,1.1150000000000002
Li9V21O40,0.6301000000000001
Na8Al6Si6SO28,4.1847
Li3FeO3,1.9602
Li2V(SiO3)2,1.6437
La3ScBeS7,0.9362999999999992
NaPt2Se3,0.9887
Cs2TcCl6,1.3202999999999998
Cu3(I3O10)2,0.02590000000000004
LiMn3NiO8,0.11060000000000024
LiSc(GeO3)2,3.5946
TiNb2Zn(PbO3)4,0.3401999999999994
Ba36Al9Sn23,0.14250000000000007
Li4B2O5,4.971
H4NClO5,5.4922999999999975
YCrO3,2.4831000000000003
Li2Cr3Si3O10,2.1846
Bi2W3(CO)15,2.0048
Li4V3NiO8,0.9832
Ca3V3(AsO4)4,0.8916
CaSn2(PO5)2,2.4987000000000004
Nd3O2F5,3.9479
KFe2P3(O4F3)2,2.4269000000000003
Cs3SbH2S4O,2.1830000000000003
Mn4Be3Ge3SeO12,2.2723000000000004
Li5Nb2Co5O12,0.1726000000000001
Sr10Al2ClF25,6.4233
Ba3La7Ti3Cr7O30,1.7675999999999998
Sm3TaO7,3.4256
ZnFe2(PO4)2,2.7890000000000006
RbBa3Ga5(Se5Cl)2,2.2197
Sr3MgPtO6,2.6841000000000004
Ba4Sr2Lu3(BiO6)3,1.6179
Sr3WO6,3.5804
La2Ti3CuO10,0.040299999999999336
Al(SeCl2)2,1.3809
Li2AlNiO4,1.9406
Mg149In,0.5296000000000003
Na8SnO6,1.0551
Rb2TiO3,3.8598
Tm3SnC,0.11080000000000023
DyBO3,5.3594
LiFe2F9,1.1007000000000002
CaMg30TiO32,0.18040000000000056
KCuPdSe5,1.0179
CrSbSe3,0.4752999999999998
V9Sb7O32,0.6117999999999997
Mn13Al4Si2(SbO14)2,1.4192
Sm2ZnSb3,0.14329999999999998
Tb2CuSb3,0.1936
RePbBrO4,2.9635
CsMnCl3,1.4873
LiAl2BrO6,0.9926
Rb2HgO2,2.0173
LiMnSi3O8,1.0553
Lu13Zn58,0.013100000000000113
Nb4Pb3(O6F)2,2.8157
LiYb2InGe2,0.008000000000000007
Yb3H2Pb,0.12400000000000012
CsAuS,2.0156
CrFe3Sb2(PO4)6,2.2861
ZrHg3(SBr3)2,1.849
Na3H6Ir,3.3028000000000004
Sn(PO3)3,2.4254
IO2,1.4524999999999997
Mg3Fe4O7,1.7749000000000006
FeAs4F18,3.0699
Na7Mn5P3H6O15F13,1.2885
Ge3(WO6)2,2.8925
Rb2CeO3,2.1298000000000004
Ca3YAl3B4O15,4.4422
PBr2N,2.9785
Ba6Tm2Al4O15,3.8872
CaMg14ZnO16,3.9353
Np(FeP3)4,0.08339999999999925
Ba5P3BrO12,4.9636999999999984
AlBiTeCl4,2.1036
PAuCl4,2.5498000000000003
ThCd(MoO4)3,3.5168
Rb2Al2Si3O10,4.6713000000000005
Na2CaZr2Si10HO26,1.5298999999999998
KBiN(ClO)3,3.1015
BaCd(PO3)4,4.396400000000001
KGaSb4,0.2906000000000004
NbBi3O7,1.8475
FeWO4,2.401
Na2Ge2S5,2.5142
KH2SeNO3,3.6477
U2AsS2,0.1109
K4TeP4(HO2)10,3.584
Cs2SiB4O9,4.6244000000000005
Ba2Fe6O11,1.6653
Ca2B5Os3,0.005899999999999572
Sr3LiNbO6,3.2606
GaCuBr4,1.5794
Te2P2O9,3.5296000000000003
Na2GeO3,2.9873
CsH5O3,4.5517
Ti(MnP6)2,0.001200000000000756
CaH16C4(NO)10,3.3534
Ga5(PS)3,1.3431000000000002
Cs2AlAgBr6,1.2019
Cs4K3U3Si4O20F,2.0798
KGeSbO5,2.5520000000000005
Ca(ScS2)2,1.2884000000000002
SrSm3(NiO4)2,0.6455999999999995
MgTe(PbO3)2,2.2675
MgH10CO8,4.7946
TiNi4GeO8,2.3713
NaMg2Al6VSi6B3H3O31,2.1126000000000005
SbP2O7,2.2393
K2BaNa2Ti4Si8(WO7)4,0.08970000000000056
Mg30NbCrO32,0.4693999999999994
MgV2P2(H4O7)2,2.3121
Pt2PbO4,0.00649999999999995
Li24Mn11CrO36,1.2313
U2O5F8,0.5382000000000002
Cr2Fe3Cu(PO4)6,0.5381
Li2(NiO2)3,0.5394999999999999
Cr19O48,0.309
Li10Ge(PO6)2,4.4932
Li3V3P8O29,1.2206
LiDySn,0.04120000000000079
Ba3(SnAs2)2,0.7525
InH12(NF2)3,5.3415
Li4V2Fe3Sb3O16,0.5435999999999996
RbInSe2,1.4736999999999998
LiGaPO4F,4.263199999999999
NaSrVF6,2.4744
FeBiC6(N3O2)2,1.6229000000000002
Tl4Mo5O17,2.5426
Te6IrI3,0.9847999999999996
Na6UH24C5O27,0.2594000000000001
SrAl2B2O7,4.686
TlSbO3,2.4341
V3HPb5O13,2.8578
Li3MnB4O9,0.7447999999999999
Al4CO4,3.8248
GdAg(WO4)2,0.4934000000000001
Li3P,0.6996000000000002
KHg2Bi,0.1363000000000003
YTaOs2,0.12729999999999994
ZnH8(NO2)6,3.1885000000000003
CuBi(WO4)2,1.2744999999999995
InP2H6NO8,3.9109
Ag7PSe6,0.4411999999999998
K3Mo3Se14,0.9008000000000004
RbFeF4,2.9575000000000005
MnTeO3,2.664599999999999
Rb4Sn21Hg2,0.21260000000000007
CrCo3H24C6(N10O11)3,0.5816
Ta2VTc,0.06959999999999987
Na5LiMn2O8,1.7783999999999998
SrGe(PO4)2,4.0919
Cs3GaSe3,2.0806
Ba3Er2MoO9,2.0503
Sb2MoO6,1.3984
K3Hf4Ag2F23,0.6511
K2MoO4,4.3131
Ba3NdV3O12,3.2479
NaEu(ReO5)4,0.06830000000000025
Ba2NdBiO6,1.6734
TeINO10,1.245
Na4Si4H18O19,4.8578
TmMoClO4,2.6771
Rb2YCuF6,0.9225
Sr(C2N3)2,4.6654
CaSn3O7,1.1030000000000006
Li3Ti2Mn3O10,0.9013
BaLaTiFeO6,1.8044
KCo3Cu(AsO4)3,0.4778000000000002
Na3Ti2Mn3Si4(O8F)2,0.0060999999999999934
Rb8Hf(MoO4)6,3.9958
U(BiO3)2,1.3333000000000004
CoTeO4,0.4421
Ni3Sn4,0.015100000000000337
K2TiCl6,2.0826
H12C4N2O9,3.2263
MgNiBiO5,0.6899000000000002
Gd(GeRh)2,0.003199999999999648
Li2Mn3SbO8,1.0902000000000005
Na3As,0.06690000000000018
Sr2V3O9,1.7180000000000002
Li5Mn2NiO8,0.5831999999999997
Mn(SO4)2,0.2713
AlH12(OF)5,4.4686
KNaLi2(SO4)2,5.2971
K2Ru(NO2)5,0.1543
Mg149Cd,0.5741999999999998
CrF6,2.0818
B5H11,4.7463
Tb2Be2O5,2.1983999999999995
Y6Pb8OF32,4.0785
Rb2SnI6,0.12429999999999986
Er10W2O21,3.0317
S5N2(O2F)4,4.3178
Bi(Mo2Cl5)3,2.1493
K2Zn4P4O21,0.0032999999999998586
Li5Cu5(TeO6)2,0.04720000000000013
Nb3O7F,2.2294
Li2Mn3FeO8,0.8681000000000001
HRuRh(CO)6,1.9107
KTiPSe5,0.8898999999999997
SrCN2,3.2056
AgPO3,2.0246000000000004
AlTl2F5,4.0814
KCe(PO3)4,0.1581999999999999
Tl3Ag3(SbS3)2,1.4758
Gd3W(ClO2)3,2.5584
H2S2O7,2.184
Na3InAs2,0.1482000000000001
PrIn2Cl5,2.7765000000000004
K2LuCuCl6,2.2741
Ba2Hf7O16,4.0367
ZnTcNiO4,0.2767999999999997
Bi2MoO6,2.1293
Ti3Fe2Ni(PO4)6,1.9837
K4Nb11Al2O20F,0.6705000000000005
NaZr2SN2Cl,1.889
Ba3Tm(BO2)9,5.2411
NaTbP2H2CO7,0.4427000000000001
W2C7Br4O7,1.8225
LaRh,0.08119999999999994
K3Cr4PO16,2.7012
Pt(SCl4)2,1.9113
KNa7V8O20,0.7664000000000004
LaP2H44C14N7(Cl2O)2,3.696
CsV2O5,2.0615
K2MoHO3F4,2.5502
Ho3SbO7,2.7962
Li7Fe7SiO16,1.9547
Rb3Y(PO4)2,4.719799999999998
Gd3CuSiS7,1.2146999999999997
Na2CaZrSi2O7F2,4.6879
TcO3F,2.4445
BaLa5TiCr5O18,1.9947
LiP2WO7,3.7304
KFe2P2O11,0.0046
Li4Mn3V2Fe3O16,0.8076000000000003
Li3V3O8,1.2366
Mn(CoO2)2,0.4102999999999993
KFeNi(PO4)2,2.4312
AsN(OF3)2,2.7426
VCd2BiO6,2.2595999999999994
K2AgAsBr6,0.7399
VCuO3,0.6943999999999999
LiCaAlF6,7.6448
CuSi2H18C9O2,2.955
La5TlSe8,1.3176999999999994
Cs2RbNa,0.07000000000000027
YGaO3,2.8953000000000007
YZn2Ag,0.3994999999999997
BBr3,3.8273
LiScP2O7,4.7646
K2VPO6,3.3851000000000004
TiCrTc2,9.999999999976694e-05
Ba2Er2CuPtO8,0.2252000000000001
Be2TlF5,4.9163
Sr5Ca3Ti3Mn5O20,0.10950000000000017
Na3GaF6,5.3519000000000005
Mn3Si3O10,1.2803999999999998
Rb2Cu2I4O,0.009700000000000042
C2S(NCl)3,3.1683000000000003
CaFe(SiO3)2,3.0855
CaNd2Ti2Mn2O12,1.3364000000000005
RbCeH2S2O9,0.0766
Sr2TlCl5,4.2860000000000005
RbSm2Br5,0.6320000000000001
P2IrClF6,0.8571
Sr3GaSb3,0.3397000000000001
FePb2WO6,2.2105
LaP5,0.11029999999999962
Na3Mg2(MoO4)3,1.156
YH24C9N6(ClO)3,4.636900000000002
LuCrO4,0.2333000000000003
CsClO3,5.52
Na2Pd3O4,0.4340999999999999
KRb2InI6,1.2656
K3MoF6,3.353
Na5Cr2P(CO4)4,0.12509999999999974
Ba(YSe2)2,1.3861999999999997
CsVP3HO10,2.1397000000000004
CaEr2(GeO3)4,3.1802
Sm6N8O33,0.002999999999999892
Na2Lu2B2TeO10,2.9593
Li3Nb2Fe3O10,1.6023999999999998
H7BrO3,3.8402
TmScO3,4.456099999999998
NaAlTe2,1.2847
Ba10P6SO24,3.188
K2Li2TiO4,4.2118
CdP2(H4O5)2,4.2666
Na5Al3F14,6.5485000000000015
NdMo5O8,0.5002000000000004
Li4Mn3(SnO5)2,0.4567000000000006
Ba(InP)2,0.4954000000000001
Sr3TeO6,3.0317
CsMnMo(OF)3,0.018799999999999928
CsTiH10C4O13,0.5295000000000001
NaBiO3,1.0879
Ba2ErNbO6,2.8560000000000003
MnZnBiO5,0.8815
CsBC3NOF9,2.5838
LuTl(WO4)2,2.9703000000000004
Li4Mn3V3(CuO8)2,0.1841
MgGeP2,1.4962
HC12N3F10,2.5513
Sr5P3O14,0.36309999999999976
Ba2AlCo2F11,3.0809
RbPO4,0.2415999999999998
CeP2N2O9,0.00880000000000003
Li4MnCo2O7,0.5804999999999998
Ba2CaP4(H3O8)2,5.4657
Be(BO2)4,0.07579999999999988
Cu2H13C2S2NO11,0.3796
Tb2Si4CN6,3.1373999999999995
Tb13Zn58,0.08760000000000012
Li4CuNi3(PO4)4,0.1019000000000001
CSO,4.4961
Li6Co3Sb(PO4)6,0.4448000000000003
Gd2PbS4,1.2363999999999995
CdHg4(AsI2)2,0.4599000000000001
Ti9SnO20,1.7902
CsGa(PO3)4,4.323
BaFePHO5,3.6327
Na4Mn2C4SO16,0.2327
Li2Ti2VO6,0.27830000000000066
Al3Bi5Cl12,1.8216
Rb2Mn3Se4,0.4188000000000003
NaB5H8O13,0.4918999999999998
CsPbF3,3.3389999999999995
ReSi2Tc,0.24780000000000024
RbCu3S2,0.4685000000000006
AsS,1.9426
Cs2LuAgCl6,3.5277
SrMn2O11,0.42810000000000015
Li4Ni3O3F4,2.1682
Li3VPCO7,2.833
K3B3O10,0.5681
Tl9SbTe6,0.6131000000000002
Li7Fe3Sb(PO4)6,1.5627999999999995
TlCdCl3,3.2947
KSnPS4,1.9205
Rb2TiFe(PO4)3,2.4691
La3TaO7,3.4556000000000004
Te5As2Br4O5F26,2.1236
Lu2B2N2O13,0.1282000000000001
Cs2NaCo(CN)6,4.2881
PH10C3N2O4F,5.1415
LaCoTe,0.6309000000000005
DyRhO3,0.8176000000000005
LiMg4H13Os2,3.3137
Hg2TeO5,0.5273999999999996
B2S3,2.5264
Cs2LiCrF6,4.1173
PdSCl,0.9784
H23RuS2N5ClO12,0.026600000000000068
HoSbMo2O9,3.221
Er2Bi2O7,0.3730000000000002
Te2Mo(WSe2)2,0.12340000000000018
H18RuC6S3N3ClO3,2.5151
Nb2CdO6,3.4374
B5Pb2BrO9,3.4053000000000004
Cs2AlTlCl6,3.8104
Re2Cl5O4,0.7818999999999999
InH8C8N4Cl7,2.0291
MgP2H12O11,5.4433
Tb(CuTe)3,0.6574999999999998
H2C2N2O,3.9224
Ni(SO6)2,0.5245000000000002
KLiZnS2,2.4361
LaTe2,0.11350000000000016
CdH6C4(S2O)2,2.3204
YBi(OF)2,2.1803
Li5GaO4,3.763
In5Br7,2.0724
Yb2TlIn,0.2630999999999997
Y2CuAs3,0.17189999999999994
WS9Cl4,1.2564
EuGa3Co2,0.0032000000000005357
K2Th3Mg(MoO4)8,3.6305
Mg4FeO5,2.6262000000000008
Ba2CdTe3,1.402
Na2Zn11(MoO4)12,3.2932
Ca5ThF14,4.84
Mg2CdPd,0.3687999999999998
XeF2,2.6861999999999995
Rb3GeF7,4.3466
CuClF10,0.02470000000000017
Yb2Se3O20,0.5140000000000001
Sr2Mg3H10,2.8642000000000003
Na2BSbSO7,3.4585
BaC2(NO)2,4.5791
Na3V3H6O7,0.606
Cs2RbSiF7,5.5115
Rb2Te3,0.6637
Sr3Fe2Cu2S2O5,0.5308999999999999
Rb3Hg2S3ClO12,2.3627
Rb6CdO4,1.2866
K3MoCl6,1.6431
In2TeO6,1.0047000000000006
CdPb3Se4,0.7417999999999996
NaCr2BiO6,0.03919999999999968
KTa(AgSe2)2,1.7478
CdH10C3NCl3,4.1544
La7SmMn2(Fe3O10)2,1.0325999999999995
Ba2Fe2S2OF2,2.0466
Pb5W3O9F10,1.0983000000000005
CsNiF3,5.3618
LiIO4,2.0725
BaAsH3O5,3.9765
K49Tl108,0.049900000000000055
Y4Ti13Si2(SbO14)2,0.000600000000000378
Li4V3Co3(SbO8)2,0.3433999999999995
Ba6Ti2Nb10Si8O51,2.6809000000000003
AgPtO2,0.3843000000000001
MgMn(GeO3)2,1.3796
BaLaCl5,3.4196000000000004
Cs2MnF5,1.3949
Er3B7W,0.05200000000000049
SrAl2C2O11,0.003299999999999997
Na9LiFe10(SiO3)20,2.7449000000000003
IF5,4.6815
GdCuSe2,0.7496
Nd2CoTe2(SO7)2,2.9665000000000004
Ca2YVO5,1.5755
Rb2NaInBr6,1.8299
Sr3MgTa2O9,3.3127000000000004
Te2PdPb2(ClO3)2,1.3994000000000004
CsCuO,1.1227
Li4FeCo3O8,0.9078
Ba3Dy4O9,3.241
Mg30AlNiO32,2.0789999999999997
Ce(SeO4)2,1.2847
Ba2LaNbO6,3.0242000000000004
K2Ag4S3,0.5081
KPH5C2S2(NO)3,3.4045
Li4VP6(H4O11)2,2.4366
Sn5(PO5)2,2.6985
Li2W(OF2)2,4.1690000000000005
CeHfO4,1.8099
Rb2ScAgCl6,3.2586
MgAlCr3FeO8,2.2705
BaFe2P2O7F2,3.9302
Na3GePCO7,4.187900000000001
Li2Ti6PbO14,2.764
Na3NpO6,0.03710000000000002
ZnMo4O9,0.7375999999999996
NpH16C4N8ClO6,0.4292999999999998
Y6Mg(GeS7)2,2.1191000000000004
EuSbPt,0.032999999999999474
CsK2Ho(PO4)2,4.8777
Fe2H4O2F5,1.4287
K6CoSe4,0.4271
ScRu(NF)6,0.0927
BaMg(FeO2)4,1.6564
Tm5BiPt2,0.013499999999999623
Si3P3Ir,1.2037000000000004
CS2NClO2,2.7073
Mg2CClO6,0.004800000000000026
LiNb7V12O48,1.6223
HoRhO3,0.8677000000000001
Li4Ti3Fe3(SnO8)2,1.0311000000000003
Te2N2O7,1.4844000000000002
BiP(PbO2)4,2.5484
TiP2NO8,0.05390000000000007
Sn(NF)2,0.9326
BaGd2NiO5,1.9872
K2NaGdCl6,2.9756
K2FeH2Cl5O,2.2076
Ca3InP3,0.9885000000000002
Na3InSb2,0.28480000000000016
Sr3MgGeN4,1.4132000000000002
Sr3(BS3)2,2.3128999999999995
Mn3(BO3)2,2.0333
Li4FeNi3(PO4)4,3.0109000000000004
Ho2Be2SiO7,5.0869
Eu2C(NCl)2,0.9358999999999992
Zn3Ni2(GeO4)3,0.1966000000000001
MgP2(WO5)2,1.2356999999999996
Eu2H3Br,0.0248999999999997
Pr3CuSnS7,1.7714
K4Sn9,1.1220999999999997
KVH2SeO7,2.6155
Si9C8NO19,0.00010000000000001674
Li4Sb2H6O3F10,4.6480000000000015
TlCd(NO2)3,2.1602
Mg7Al22O40,3.7842
CsLi2F3,7.0403
KBe2B3O7,5.5359
InAgSe2,0.01089999999999991
BaZnBiF7,5.1549
SrAl2O4,4.1398
SrSbSe2F,0.12010000000000033
Zn2Ag2O5,0.15270000000000006
Li4Mn2V3Sn3O16,1.0476
Sn2P2O7,3.5193000000000003
Li2VOF5,2.8337000000000003
TeC4S4N8(ClO4)2,0.0665
SmMoI4O15,0.05370000000000008
SrAl2H6C2O11,5.0876
KTh2V3O12,3.3008999999999995
CaCeMnO4,0.0005999999999994897
Mg2CdH24(BrO2)6,3.3704
Li3La3(MoO6)2,2.6718
Mn2H2SO6,2.8086
TiCrAgS4,0.2836999999999996
ZnP2C4NO8,0.01560000000000006
Rb3HoCl6,4.9869
BaCu4S3,0.03790000000000049
NaY(BH4)4,5.9619
PH6NO2,5.0661000000000005
Ba3Bi2I2O5,1.4181999999999997
KTaSi2O7,3.6192
Na2Nb2C8S4N3ClO19,0.405
Na3SNO8,0.7948999999999999
Fe2MoO4,1.1608999999999998
K4Sn21Hg2,0.1933999999999996
Mn(WO4)2,0.6212999999999997
Cs4FeO3,1.4146999999999998
Cs3Nb2Se11,0.8858000000000001
Ca(CdAs)2,0.2208000000000001
Zn2Ni3O5,1.5657999999999994
Li4Fe5P6WO24,2.1269
HgH4C12O3F8,3.468
CdHgO2,0.3682
CaCrAsO5,1.2233999999999994
Y2Th5O13,2.7174
Li3Fe2P4HO14,4.0951
Y4Ti3SnO14,2.9531
K2YAgCl6,3.5066
CsFeSiO4,3.0859
NaNd(SeO5)2,0.6056
RbCrF6,1.4164
LaCoC2,0.06010000000000025
RbDy(SO4)2,5.666399999999999
Th2N2O,1.9715
Na4Cr2C4SO16,1.6368
SrMo2(PO4)4,2.3566
Ca2Al4Si4H10O21,4.9803000000000015
TiAs2O7,2.7038
K2Cu3(AsO3)4,0.1322000000000001
Mn4OF8,0.7287
Na2Al2Si3O10,4.4468
Ge19(SbBr)4,1.2943000000000002
CeTh4O10,1.7345000000000006
Li2Th5OF22,1.2951
Mn3V2Co3O16,0.16210000000000013
Ba2MoO3F4,3.1783
CoBO3,1.196
Na2V3P2O13,1.7762
Ca(TmS2)2,1.5597
CaMoAsO5,1.3548
Dy3CuSiS7,1.7895000000000003
MoF4,2.7902
UBrO2,0.1147999999999998
Tb2Zr2O7,2.7126
InF3,4.0226
LaN2Cl5,2.2028
Pr2P3H5WO9,1.5678999999999998
FeBi25O39,2.2279
Gd(IO3)3,2.9587
Cs2MnSnTe4,0.3822000000000001
Mg2MnH24(ClO2)6,4.1512
MnVO2F5,0.5777999999999999
NpCl3,0.011800000000000031
Mo2N2O7,0.1772
Ba2Ti11O24,2.5740000000000003
K2V3P4O17,1.6882
Sr2MnCO3F5,1.3728
Na3MnPCO7,3.2988
Nb3SiO10,0.03079999999999994
VHg4P2O9,1.6
Ca4Si2H2CO11,4.6256
Rb2CN2,2.8241
BaFeBP2O9,2.6231
Yb(ZnAs)2,0.4163000000000001
Li6Cr3Cu(PO4)6,0.002899999999999903
K3Bi2(PO4)3,3.7816
Cs2KNdBr6,4.2395
Rb3SbF6,3.7794
Sr3LaMnCrO8,0.7752000000000003
Dy3NbO7,2.8160000000000003
K4Mn(MoO4)3,3.0225000000000004
KRb2BiF6,4.7975
Na2O,1.8736
Ca10V5Fe15(BiO24)2,1.0886
Sr4TaFeO8,1.8372
Rb2Cd3H10S4O21,3.5315
Sm3SbO3,0.9897
Cs3Ti3Te11,0.1229
K2Ca4U(SiO4)4,2.0116
RbPbI3O2,0.4912000000000001
BaV2TeO8,2.6884
Ho6ReO12,0.035900000000000265
Sn2Ge2O7,1.7482000000000002
CN3Cl,0.4779
RbUH2SeO7F,2.214
P4WO13,2.3114
CsSm2Ag3Te5,1.1140999999999996
K3V2(PO4)3,1.7942000000000002
AlMoP2O9,2.7593
Li2FeH4(SO5)2,4.236700000000001
CaSb2H2F14,4.8322
Li5MnOF5,0.5905000000000002
NaGdTi2O6,2.3179000000000003
Sm3Al5O12,4.1378
SrLiTa2O6F,3.6165
MgTiP2O7,0.07259999999999955
RbYbP2O7,0.01419999999999999
Ca(NdS2)2,2.0613
Al2Fe3(BiO4)3,1.7252
KCaAs(H4O3)4,0.01570000000000002
Li3MnP2H2O9,0.8976
ReH12C3S3(NCl)6,1.04
Li8Mn7Cu(PO4)12,0.03530000000000011
Ba6Mg7H26,2.9720000000000004
Zn2Hg2H2Se2O11,1.4492
Zr2(SO6)3,0.012899999999999913
Li4Ga4P4O17F3,0.08709999999999997
UTl4C3O11,1.7982999999999998
Li9Sb3S,0.0665
TlPt2S3,1.0242000000000004
Na4Cu(MoO4)3,0.2423000000000001
Sr3Fe2(ClO2)2,0.7927
KNdGeS4,2.3612
RbYTe2,1.3602000000000003
Lu6WO12,3.4395999999999995
RhI3,1.0392
MgGeAs2,0.5541
Ti3NbCo2(PO4)6,0.1880000000000001
Cs3Rh9(CO)19,1.2203
CsVNiF6,2.2957
Li4Ti3Co5O16,0.3207
Na8Zr3Ti3Mn2Si8(O17F)2,1.1665
